Unnamed: 0,slot_start_time,demand
8315,2022-12-13 11:00:00,132
8316,2022-12-13 12:00:00,114
8317,2022-12-13 13:00:00,121
8318,2022-12-13 14:00:00,127
8319,2022-12-13 15:00:00,111
8320,2022-12-13 16:00:00,124
8321,2022-12-13 17:00:00,119
8322,2022-12-13 18:00:00,134
8323,2022-12-13 19:00:00,116
8324,2022-12-13 20:00:00,110
8325,2022-12-13 21:00:00,108
8326,2022-12-13 22:00:00,113
8327,2022-12-13 23:00:00,105
8328,2022-12-14 00:00:00,107
8329,2022-12-14 01:00:00,104
8330,2022-12-14 02:00:00,100
8331,2022-12-14 03:00:00,101
8332,2022-12-14 04:00:00,101
8333,2022-12-14 05:00:00,102
8334,2022-12-14 06:00:00,109
8335,2022-12-14 07:00:00,106
8336,2022-12-14 08:00:00,119
8337,2022-12-14 09:00:00,122
8338,2022-12-14 10:00:00,121
8339,2022-12-14 11:00:00,110
8340,2022-12-14 12:00:00,117
8341,2022-12-14 13:00:00,113
8342,2022-12-14 14:00:00,116
8343,2022-12-14 15:00:00,118
8344,2022-12-14 16:00:00,117
8345,2022-12-14 17:00:00,126
8346,2022-12-14 18:00:00,114
8347,2022-12-14 19:00:00,121
8348,2022-12-14 20:00:00,115
8349,2022-12-14 21:00:00,118
8350,2022-12-14 22:00:00,113
8351,2022-12-14 23:00:00,105
8352,2022-12-15 00:00:00,105
8353,2022-12-15 01:00:00,102
8354,2022-12-15 02:00:00,102
8355,2022-12-15 03:00:00,100
8356,2022-12-15 04:00:00,104
8357,2022-12-15 05:00:00,105
8358,2022-12-15 06:00:00,108
8359,2022-12-15 07:00:00,114
8360,2022-12-15 08:00:00,125
8361,2022-12-15 09:00:00,120
8362,2022-12-15 10:00:00,119
8363,2022-12-15 11:00:00,121
8364,2022-12-15 12:00:00,124
8365,2022-12-15 13:00:00,120
8366,2022-12-15 14:00:00,111
8367,2022-12-15 15:00:00,115
8368,2022-12-15 16:00:00,120
8369,2022-12-15 17:00:00,114
8370,2022-12-15 18:00:00,120
8371,2022-12-15 19:00:00,108
8372,2022-12-15 20:00:00,117
8373,2022-12-15 21:00:00,109
8374,2022-12-15 22:00:00,110
8375,2022-12-15 23:00:00,106
8376,2022-12-16 00:00:00,102
8377,2022-12-16 01:00:00,101
8378,2022-12-16 02:00:00,102
8379,2022-12-16 03:00:00,100
8380,2022-12-16 04:00:00,100
8381,2022-12-16 05:00:00,101
8382,2022-12-16 06:00:00,100
8383,2022-12-16 07:00:00,111
8384,2022-12-16 08:00:00,133
8385,2022-12-16 09:00:00,125
8386,2022-12-16 10:00:00,121
8387,2022-12-16 11:00:00,122
8388,2022-12-16 12:00:00,112
8389,2022-12-16 13:00:00,116
8390,2022-12-16 14:00:00,120
8391,2022-12-16 15:00:00,113
8392,2022-12-16 16:00:00,115
8393,2022-12-16 17:00:00,111
8394,2022-12-16 18:00:00,112
8395,2022-12-16 19:00:00,108
8396,2022-12-16 20:00:00,112
8397,2022-12-16 21:00:00,107
8398,2022-12-16 22:00:00,109
8399,2022-12-16 23:00:00,107
8400,2022-12-17 00:00:00,104
8401,2022-12-17 01:00:00,103
8402,2022-12-17 02:00:00,100
8403,2022-12-17 03:00:00,101
8404,2022-12-17 04:00:00,104
8405,2022-12-17 05:00:00,101
8406,2022-12-17 06:00:00,105
8407,2022-12-17 07:00:00,108
8408,2022-12-17 08:00:00,115
8409,2022-12-17 09:00:00,116
8410,2022-12-17 10:00:00,116
8411,2022-12-17 11:00:00,121
8412,2022-12-17 12:00:00,122
8413,2022-12-17 13:00:00,121
8414,2022-12-17 14:00:00,113
8415,2022-12-17 15:00:00,109
8416,2022-12-17 16:00:00,112
8417,2022-12-17 17:00:00,112
8418,2022-12-17 18:00:00,115
8419,2022-12-17 19:00:00,106
8420,2022-12-17 20:00:00,114
8421,2022-12-17 21:00:00,111
8422,2022-12-17 22:00:00,109
8423,2022-12-17 23:00:00,107
8424,2022-12-18 00:00:00,101
8425,2022-12-18 01:00:00,101
8426,2022-12-18 02:00:00,100
8427,2022-12-18 03:00:00,101
8428,2022-12-18 04:00:00,104
8429,2022-12-18 05:00:00,100
8430,2022-12-18 06:00:00,106
8431,2022-12-18 07:00:00,105
8432,2022-12-18 08:00:00,115
8433,2022-12-18 09:00:00,120
8434,2022-12-18 10:00:00,117
8435,2022-12-18 11:00:00,114
8436,2022-12-18 12:00:00,114
8437,2022-12-18 13:00:00,119
8438,2022-12-18 14:00:00,117
8439,2022-12-18 15:00:00,119
8440,2022-12-18 16:00:00,114
8441,2022-12-18 17:00:00,119
8442,2022-12-18 18:00:00,117
8443,2022-12-18 19:00:00,106
8444,2022-12-18 20:00:00,123
8445,2022-12-18 21:00:00,105
8446,2022-12-18 22:00:00,107
8447,2022-12-18 23:00:00,105
8448,2022-12-19 00:00:00,101
8449,2022-12-19 01:00:00,101
8450,2022-12-19 02:00:00,100
8451,2022-12-19 03:00:00,101
8452,2022-12-19 04:00:00,100
8453,2022-12-19 05:00:00,102
8454,2022-12-19 06:00:00,107
8455,2022-12-19 07:00:00,111
8456,2022-12-19 08:00:00,122
8457,2022-12-19 09:00:00,128
8458,2022-12-19 10:00:00,127
8459,2022-12-19 11:00:00,136
8460,2022-12-19 12:00:00,127
8461,2022-12-19 13:00:00,123
8462,2022-12-19 14:00:00,120
8463,2022-12-19 15:00:00,128
8464,2022-12-19 16:00:00,118
8465,2022-12-19 17:00:00,146
8466,2022-12-19 18:00:00,120
8467,2022-12-19 19:00:00,121
8468,2022-12-19 20:00:00,124
8469,2022-12-19 21:00:00,108
8470,2022-12-19 22:00:00,111
8471,2022-12-19 23:00:00,105
8472,2022-12-20 00:00:00,103
8473,2022-12-20 01:00:00,107
8474,2022-12-20 02:00:00,101
8475,2022-12-20 03:00:00,101
8476,2022-12-20 04:00:00,104
8477,2022-12-20 05:00:00,102
8478,2022-12-20 06:00:00,110
8479,2022-12-20 07:00:00,111
8480,2022-12-20 08:00:00,141
8481,2022-12-20 09:00:00,122
8482,2022-12-20 10:00:00,130
8483,2022-12-20 11:00:00,127
8484,2022-12-20 12:00:00,126
8485,2022-12-20 13:00:00,118
8486,2022-12-20 14:00:00,114
8487,2022-12-20 15:00:00,126
8488,2022-12-20 16:00:00,119
8489,2022-12-20 17:00:00,129
8490,2022-12-20 18:00:00,123
8491,2022-12-20 19:00:00,123
8492,2022-12-20 20:00:00,115
8493,2022-12-20 21:00:00,121
8494,2022-12-20 22:00:00,105
8495,2022-12-20 23:00:00,108
8496,2022-12-21 00:00:00,105
8497,2022-12-21 01:00:00,102
8498,2022-12-21 02:00:00,100
8499,2022-12-21 03:00:00,102
8500,2022-12-21 04:00:00,103
8501,2022-12-21 05:00:00,103
8502,2022-12-21 06:00:00,115
8503,2022-12-21 07:00:00,123
8504,2022-12-21 08:00:00,128
8505,2022-12-21 09:00:00,130
8506,2022-12-21 10:00:00,123
8507,2022-12-21 11:00:00,128
8508,2022-12-21 12:00:00,128
8509,2022-12-21 13:00:00,127
8510,2022-12-21 14:00:00,124
8511,2022-12-21 15:00:00,119
8512,2022-12-21 16:00:00,122
8513,2022-12-21 17:00:00,117
8514,2022-12-21 18:00:00,124
8515,2022-12-21 19:00:00,127
8516,2022-12-21 20:00:00,117
8517,2022-12-21 21:00:00,117
8518,2022-12-21 22:00:00,108
8519,2022-12-21 23:00:00,101
8520,2022-12-22 00:00:00,105
8521,2022-12-22 01:00:00,101
8522,2022-12-22 02:00:00,103
8523,2022-12-22 03:00:00,104
8524,2022-12-22 04:00:00,101
8525,2022-12-22 05:00:00,105
8526,2022-12-22 06:00:00,106
8527,2022-12-22 07:00:00,118
8528,2022-12-22 08:00:00,126
8529,2022-12-22 09:00:00,134
8530,2022-12-22 10:00:00,120
8531,2022-12-22 11:00:00,126
8532,2022-12-22 12:00:00,126
8533,2022-12-22 13:00:00,123
8534,2022-12-22 14:00:00,115
8535,2022-12-22 15:00:00,115
8536,2022-12-22 16:00:00,118
8537,2022-12-22 17:00:00,116
8538,2022-12-22 18:00:00,117
8539,2022-12-22 19:00:00,125
8540,2022-12-22 20:00:00,111
8541,2022-12-22 21:00:00,106
8542,2022-12-22 22:00:00,108
8543,2022-12-22 23:00:00,103
8544,2022-12-23 00:00:00,104
8545,2022-12-23 01:00:00,103
8546,2022-12-23 02:00:00,103
8547,2022-12-23 03:00:00,101
8548,2022-12-23 04:00:00,103
8549,2022-12-23 05:00:00,103
8550,2022-12-23 06:00:00,115
8551,2022-12-23 07:00:00,122
8552,2022-12-23 08:00:00,125
8553,2022-12-23 09:00:00,125
8554,2022-12-23 10:00:00,124
8555,2022-12-23 11:00:00,124
8556,2022-12-23 12:00:00,121
8557,2022-12-23 13:00:00,129
8558,2022-12-23 14:00:00,108
8559,2022-12-23 15:00:00,107
8560,2022-12-23 16:00:00,115
8561,2022-12-23 17:00:00,110
8562,2022-12-23 18:00:00,108
8563,2022-12-23 19:00:00,120
8564,2022-12-23 20:00:00,110
8565,2022-12-23 21:00:00,108
8566,2022-12-23 22:00:00,107
8567,2022-12-23 23:00:00,106
8568,2022-12-24 00:00:00,104
8569,2022-12-24 01:00:00,102
8570,2022-12-24 02:00:00,103
8571,2022-12-24 03:00:00,103
8572,2022-12-24 04:00:00,102
8573,2022-12-24 05:00:00,101
8574,2022-12-24 06:00:00,109
8575,2022-12-24 07:00:00,115
8576,2022-12-24 08:00:00,115
8577,2022-12-24 09:00:00,124
8578,2022-12-24 10:00:00,129
8579,2022-12-24 11:00:00,113
8580,2022-12-24 12:00:00,113
8581,2022-12-24 13:00:00,109
8582,2022-12-24 14:00:00,107
8583,2022-12-24 15:00:00,108
8584,2022-12-24 16:00:00,105
8585,2022-12-24 17:00:00,103
8586,2022-12-24 18:00:00,104
8587,2022-12-24 19:00:00,106
8588,2022-12-24 20:00:00,102
8589,2022-12-24 21:00:00,109
8590,2022-12-24 22:00:00,102
8591,2022-12-24 23:00:00,104
8592,2022-12-25 00:00:00,102
8593,2022-12-25 01:00:00,101
8594,2022-12-25 02:00:00,103
8595,2022-12-25 03:00:00,100
8596,2022-12-25 04:00:00,101
8597,2022-12-25 05:00:00,103
8598,2022-12-25 06:00:00,101
8599,2022-12-25 07:00:00,104
8600,2022-12-25 08:00:00,111
8601,2022-12-25 09:00:00,113
8602,2022-12-25 10:00:00,117
8603,2022-12-25 11:00:00,110
8604,2022-12-25 12:00:00,114
8605,2022-12-25 13:00:00,107
8606,2022-12-25 14:00:00,106
8607,2022-12-25 15:00:00,106
8608,2022-12-25 16:00:00,111
8609,2022-12-25 17:00:00,110
8610,2022-12-25 18:00:00,103
8611,2022-12-25 19:00:00,107
8612,2022-12-25 20:00:00,107
8613,2022-12-25 21:00:00,112
8614,2022-12-25 22:00:00,105
8615,2022-12-25 23:00:00,104
8616,2022-12-26 00:00:00,102
8617,2022-12-26 01:00:00,100
8618,2022-12-26 02:00:00,104
8619,2022-12-26 03:00:00,101
8620,2022-12-26 04:00:00,100
8621,2022-12-26 05:00:00,100
8622,2022-12-26 06:00:00,104
8623,2022-12-26 07:00:00,113
8624,2022-12-26 08:00:00,124
8625,2022-12-26 09:00:00,133
8626,2022-12-26 10:00:00,124
8627,2022-12-26 11:00:00,125
8628,2022-12-26 12:00:00,120
8629,2022-12-26 13:00:00,125
8630,2022-12-26 14:00:00,117
8631,2022-12-26 15:00:00,113
8632,2022-12-26 16:00:00,113
8633,2022-12-26 17:00:00,114
8634,2022-12-26 18:00:00,112
8635,2022-12-26 19:00:00,114
8636,2022-12-26 20:00:00,108
8637,2022-12-26 21:00:00,119
8638,2022-12-26 22:00:00,103
8639,2022-12-26 23:00:00,107
8640,2022-12-27 00:00:00,106
8641,2022-12-27 01:00:00,101
8642,2022-12-27 02:00:00,102
8643,2022-12-27 03:00:00,101
8644,2022-12-27 04:00:00,104
8645,2022-12-27 05:00:00,101
8646,2022-12-27 06:00:00,108
8647,2022-12-27 07:00:00,113
8648,2022-12-27 08:00:00,116
8649,2022-12-27 09:00:00,130
8650,2022-12-27 10:00:00,126
8651,2022-12-27 11:00:00,128
8652,2022-12-27 12:00:00,130
8653,2022-12-27 13:00:00,126
8654,2022-12-27 14:00:00,124
8655,2022-12-27 15:00:00,114
8656,2022-12-27 16:00:00,111
8657,2022-12-27 17:00:00,115
8658,2022-12-27 18:00:00,120
8659,2022-12-27 19:00:00,119
8660,2022-12-27 20:00:00,112
8661,2022-12-27 21:00:00,114
8662,2022-12-27 22:00:00,111
8663,2022-12-27 23:00:00,111
8664,2022-12-28 00:00:00,105
8665,2022-12-28 01:00:00,100
8666,2022-12-28 02:00:00,101
8667,2022-12-28 03:00:00,105
8668,2022-12-28 04:00:00,101
8669,2022-12-28 05:00:00,101
8670,2022-12-28 06:00:00,110
8671,2022-12-28 07:00:00,106
8672,2022-12-28 08:00:00,129
8673,2022-12-28 09:00:00,138
8674,2022-12-28 10:00:00,133
8675,2022-12-28 11:00:00,131
8676,2022-12-28 12:00:00,126
8677,2022-12-28 13:00:00,123
8678,2022-12-28 14:00:00,114
8679,2022-12-28 15:00:00,114
8680,2022-12-28 16:00:00,121
8681,2022-12-28 17:00:00,121
8682,2022-12-28 18:00:00,119
8683,2022-12-28 19:00:00,121
8684,2022-12-28 20:00:00,113
8685,2022-12-28 21:00:00,109
8686,2022-12-28 22:00:00,110
8687,2022-12-28 23:00:00,103
8688,2022-12-29 00:00:00,102
8689,2022-12-29 01:00:00,102
8690,2022-12-29 02:00:00,103
8691,2022-12-29 03:00:00,100
8692,2022-12-29 04:00:00,101
8693,2022-12-29 05:00:00,103
8694,2022-12-29 06:00:00,104
8695,2022-12-29 07:00:00,118
8696,2022-12-29 08:00:00,131
8697,2022-12-29 09:00:00,128
8698,2022-12-29 10:00:00,134
8699,2022-12-29 11:00:00,125
8700,2022-12-29 12:00:00,129
8701,2022-12-29 13:00:00,125
8702,2022-12-29 14:00:00,129
8703,2022-12-29 15:00:00,120
8704,2022-12-29 16:00:00,115
8705,2022-12-29 17:00:00,106
8706,2022-12-29 18:00:00,118
8707,2022-12-29 19:00:00,116
8708,2022-12-29 20:00:00,110
8709,2022-12-29 21:00:00,109
8710,2022-12-29 22:00:00,110
8711,2022-12-29 23:00:00,109
8712,2022-12-30 00:00:00,104
8713,2022-12-30 01:00:00,106
8714,2022-12-30 02:00:00,102
8715,2022-12-30 03:00:00,101
8716,2022-12-30 04:00:00,101
8717,2022-12-30 05:00:00,100
8718,2022-12-30 06:00:00,104
8719,2022-12-30 07:00:00,107
8720,2022-12-30 08:00:00,121
8721,2022-12-30 09:00:00,131
8722,2022-12-30 10:00:00,121
8723,2022-12-30 11:00:00,125
8724,2022-12-30 12:00:00,121
8725,2022-12-30 13:00:00,116
8726,2022-12-30 14:00:00,117
8727,2022-12-30 15:00:00,105
8728,2022-12-30 16:00:00,117
8729,2022-12-30 17:00:00,109
8730,2022-12-30 18:00:00,110
8731,2022-12-30 19:00:00,118
8732,2022-12-30 20:00:00,116
8733,2022-12-30 21:00:00,111
8734,2022-12-30 22:00:00,106
8735,2022-12-30 23:00:00,108
8736,2022-12-31 00:00:00,101
8737,2022-12-31 01:00:00,100
8738,2022-12-31 02:00:00,101
8739,2022-12-31 03:00:00,100
8740,2022-12-31 04:00:00,102
8741,2022-12-31 05:00:00,102
8742,2022-12-31 06:00:00,109
8743,2022-12-31 07:00:00,106
8744,2022-12-31 08:00:00,116
8745,2022-12-31 09:00:00,131
8746,2022-12-31 10:00:00,130
8747,2022-12-31 11:00:00,120
8748,2022-12-31 12:00:00,116
8749,2022-12-31 13:00:00,120
8750,2022-12-31 14:00:00,116
8751,2022-12-31 15:00:00,108
8752,2022-12-31 16:00:00,113
8753,2022-12-31 17:00:00,108
8754,2022-12-31 18:00:00,106
8755,2022-12-31 19:00:00,102
8756,2022-12-31 20:00:00,105
8757,2022-12-31 21:00:00,105
8758,2022-12-31 22:00:00,103
8759,2022-12-31 23:00:00,102
8760,2023-01-01 00:00:00,102
8761,2023-01-01 01:00:00,103
8762,2023-01-01 02:00:00,100
8763,2023-01-01 03:00:00,101
8764,2023-01-01 04:00:00,100
8765,2023-01-01 05:00:00,100
8766,2023-01-01 06:00:00,104
8767,2023-01-01 07:00:00,104
8768,2023-01-01 08:00:00,108
8769,2023-01-01 09:00:00,118
8770,2023-01-01 10:00:00,116
8771,2023-01-01 11:00:00,115
8772,2023-01-01 12:00:00,115
8773,2023-01-01 13:00:00,111
8774,2023-01-01 14:00:00,115
8775,2023-01-01 15:00:00,112
8776,2023-01-01 16:00:00,108
8777,2023-01-01 17:00:00,108
8778,2023-01-01 18:00:00,110
8779,2023-01-01 19:00:00,111
8780,2023-01-01 20:00:00,106
8781,2023-01-01 21:00:00,105
8782,2023-01-01 22:00:00,106
8783,2023-01-01 23:00:00,104
8784,2023-01-02 00:00:00,104
8785,2023-01-02 01:00:00,101
8786,2023-01-02 02:00:00,105
8787,2023-01-02 03:00:00,104
8788,2023-01-02 04:00:00,100
8789,2023-01-02 05:00:00,102
8790,2023-01-02 06:00:00,105
8791,2023-01-02 07:00:00,110
8792,2023-01-02 08:00:00,116
8793,2023-01-02 09:00:00,138
8794,2023-01-02 10:00:00,136
8795,2023-01-02 11:00:00,133
8796,2023-01-02 12:00:00,127
8797,2023-01-02 13:00:00,122
8798,2023-01-02 14:00:00,123
8799,2023-01-02 15:00:00,112
8800,2023-01-02 16:00:00,123
8801,2023-01-02 17:00:00,115
8802,2023-01-02 18:00:00,113
8803,2023-01-02 19:00:00,109
8804,2023-01-02 20:00:00,111
8805,2023-01-02 21:00:00,111
8806,2023-01-02 22:00:00,106
8807,2023-01-02 23:00:00,105
8808,2023-01-03 00:00:00,102
8809,2023-01-03 01:00:00,105
8810,2023-01-03 02:00:00,105
8811,2023-01-03 03:00:00,100
8812,2023-01-03 04:00:00,101
8813,2023-01-03 05:00:00,106
8814,2023-01-03 06:00:00,106
8815,2023-01-03 07:00:00,116
8816,2023-01-03 08:00:00,128
8817,2023-01-03 09:00:00,127
8818,2023-01-03 10:00:00,140
8819,2023-01-03 11:00:00,142
8820,2023-01-03 12:00:00,141
8821,2023-01-03 13:00:00,138
8822,2023-01-03 14:00:00,123
8823,2023-01-03 15:00:00,125
8824,2023-01-03 16:00:00,131
8825,2023-01-03 17:00:00,117
8826,2023-01-03 18:00:00,115
8827,2023-01-03 19:00:00,127
8828,2023-01-03 20:00:00,123
8829,2023-01-03 21:00:00,116
8830,2023-01-03 22:00:00,108
8831,2023-01-03 23:00:00,107
8832,2023-01-04 00:00:00,108
8833,2023-01-04 01:00:00,105
8834,2023-01-04 02:00:00,103
8835,2023-01-04 03:00:00,101
8836,2023-01-04 04:00:00,104
8837,2023-01-04 05:00:00,102
8838,2023-01-04 06:00:00,109
8839,2023-01-04 07:00:00,116
8840,2023-01-04 08:00:00,126
8841,2023-01-04 09:00:00,141
8842,2023-01-04 10:00:00,134
8843,2023-01-04 11:00:00,131
8844,2023-01-04 12:00:00,132
8845,2023-01-04 13:00:00,135
8846,2023-01-04 14:00:00,118
8847,2023-01-04 15:00:00,122
8848,2023-01-04 16:00:00,130
8849,2023-01-04 17:00:00,120
8850,2023-01-04 18:00:00,130
8851,2023-01-04 19:00:00,127
8852,2023-01-04 20:00:00,116
8853,2023-01-04 21:00:00,113
8854,2023-01-04 22:00:00,108
8855,2023-01-04 23:00:00,110
8856,2023-01-05 00:00:00,104
8857,2023-01-05 01:00:00,101
8858,2023-01-05 02:00:00,105
8859,2023-01-05 03:00:00,104
8860,2023-01-05 04:00:00,105
8861,2023-01-05 05:00:00,103
8862,2023-01-05 06:00:00,103
8863,2023-01-05 07:00:00,108
8864,2023-01-05 08:00:00,128
8865,2023-01-05 09:00:00,144
8866,2023-01-05 10:00:00,140
8867,2023-01-05 11:00:00,134
8868,2023-01-05 12:00:00,129
8869,2023-01-05 13:00:00,128
8870,2023-01-05 14:00:00,120
8871,2023-01-05 15:00:00,120
8872,2023-01-05 16:00:00,124
8873,2023-01-05 17:00:00,114
8874,2023-01-05 18:00:00,122
8875,2023-01-05 19:00:00,120
8876,2023-01-05 20:00:00,120
8877,2023-01-05 21:00:00,117
8878,2023-01-05 22:00:00,110
8879,2023-01-05 23:00:00,108
8880,2023-01-06 00:00:00,101
8881,2023-01-06 01:00:00,102
8882,2023-01-06 02:00:00,101
8883,2023-01-06 03:00:00,101
8884,2023-01-06 04:00:00,101
8885,2023-01-06 05:00:00,104
8886,2023-01-06 06:00:00,115
8887,2023-01-06 07:00:00,113
8888,2023-01-06 08:00:00,130
8889,2023-01-06 09:00:00,130
8890,2023-01-06 10:00:00,131
8891,2023-01-06 11:00:00,133
8892,2023-01-06 12:00:00,128
8893,2023-01-06 13:00:00,139
8894,2023-01-06 14:00:00,126
8895,2023-01-06 15:00:00,120
8896,2023-01-06 16:00:00,118
8897,2023-01-06 17:00:00,114
8898,2023-01-06 18:00:00,114
8899,2023-01-06 19:00:00,116
8900,2023-01-06 20:00:00,109
8901,2023-01-06 21:00:00,118
8902,2023-01-06 22:00:00,108
8903,2023-01-06 23:00:00,109
8904,2023-01-07 00:00:00,105
8905,2023-01-07 01:00:00,102
8906,2023-01-07 02:00:00,101
8907,2023-01-07 03:00:00,102
8908,2023-01-07 04:00:00,101
8909,2023-01-07 05:00:00,103
8910,2023-01-07 06:00:00,107
8911,2023-01-07 07:00:00,109
8912,2023-01-07 08:00:00,122
8913,2023-01-07 09:00:00,124
8914,2023-01-07 10:00:00,125
8915,2023-01-07 11:00:00,128
8916,2023-01-07 12:00:00,130
8917,2023-01-07 13:00:00,121
8918,2023-01-07 14:00:00,111
8919,2023-01-07 15:00:00,112
8920,2023-01-07 16:00:00,118
8921,2023-01-07 17:00:00,110
8922,2023-01-07 18:00:00,105
8923,2023-01-07 19:00:00,113
8924,2023-01-07 20:00:00,108
8925,2023-01-07 21:00:00,110
8926,2023-01-07 22:00:00,105
8927,2023-01-07 23:00:00,102
8928,2023-01-08 00:00:00,105
8929,2023-01-08 01:00:00,101
8930,2023-01-08 02:00:00,101
8931,2023-01-08 03:00:00,103
8932,2023-01-08 04:00:00,102
8933,2023-01-08 05:00:00,102
8934,2023-01-08 06:00:00,101
8935,2023-01-08 07:00:00,107
8936,2023-01-08 08:00:00,113
8937,2023-01-08 09:00:00,124
8938,2023-01-08 10:00:00,136
8939,2023-01-08 11:00:00,124
8940,2023-01-08 12:00:00,117
8941,2023-01-08 13:00:00,118
8942,2023-01-08 14:00:00,127
8943,2023-01-08 15:00:00,116
8944,2023-01-08 16:00:00,111
8945,2023-01-08 17:00:00,113
8946,2023-01-08 18:00:00,109
8947,2023-01-08 19:00:00,111
8948,2023-01-08 20:00:00,113
8949,2023-01-08 21:00:00,122
8950,2023-01-08 22:00:00,107
8951,2023-01-08 23:00:00,107
8952,2023-01-09 00:00:00,107
8953,2023-01-09 01:00:00,102
8954,2023-01-09 02:00:00,103
8955,2023-01-09 03:00:00,102
8956,2023-01-09 04:00:00,102
8957,2023-01-09 05:00:00,104
8958,2023-01-09 06:00:00,106
8959,2023-01-09 07:00:00,120
8960,2023-01-09 08:00:00,134
8961,2023-01-09 09:00:00,132
8962,2023-01-09 10:00:00,143
8963,2023-01-09 11:00:00,143
8964,2023-01-09 12:00:00,130
8965,2023-01-09 13:00:00,129
8966,2023-01-09 14:00:00,130
8967,2023-01-09 15:00:00,127
8968,2023-01-09 16:00:00,133
8969,2023-01-09 17:00:00,138
8970,2023-01-09 18:00:00,125
8971,2023-01-09 19:00:00,122
8972,2023-01-09 20:00:00,121
8973,2023-01-09 21:00:00,117
8974,2023-01-09 22:00:00,111
8975,2023-01-09 23:00:00,106
8976,2023-01-10 00:00:00,101
8977,2023-01-10 01:00:00,100
8978,2023-01-10 02:00:00,102
8979,2023-01-10 03:00:00,101
8980,2023-01-10 04:00:00,100
8981,2023-01-10 05:00:00,101
8982,2023-01-10 06:00:00,103
8983,2023-01-10 07:00:00,117
8984,2023-01-10 08:00:00,137
8985,2023-01-10 09:00:00,134
8986,2023-01-10 10:00:00,121
8987,2023-01-10 11:00:00,115
8988,2023-01-10 12:00:00,133
8989,2023-01-10 13:00:00,125
8990,2023-01-10 14:00:00,126
8991,2023-01-10 15:00:00,130
8992,2023-01-10 16:00:00,117
8993,2023-01-10 17:00:00,123
8994,2023-01-10 18:00:00,127
8995,2023-01-10 19:00:00,118
8996,2023-01-10 20:00:00,120
8997,2023-01-10 21:00:00,116
8998,2023-01-10 22:00:00,108
8999,2023-01-10 23:00:00,104
9000,2023-01-11 00:00:00,105
9001,2023-01-11 01:00:00,102
9002,2023-01-11 02:00:00,100
9003,2023-01-11 03:00:00,101
9004,2023-01-11 04:00:00,101
9005,2023-01-11 05:00:00,104
9006,2023-01-11 06:00:00,111
9007,2023-01-11 07:00:00,112
9008,2023-01-11 08:00:00,119
9009,2023-01-11 09:00:00,121
9010,2023-01-11 10:00:00,130
9011,2023-01-11 11:00:00,128
9012,2023-01-11 12:00:00,121
9013,2023-01-11 13:00:00,125
9014,2023-01-11 14:00:00,128
9015,2023-01-11 15:00:00,117
9016,2023-01-11 16:00:00,131
9017,2023-01-11 17:00:00,124
9018,2023-01-11 18:00:00,129
9019,2023-01-11 19:00:00,124
9020,2023-01-11 20:00:00,123
9021,2023-01-11 21:00:00,113
9022,2023-01-11 22:00:00,114
9023,2023-01-11 23:00:00,104
9024,2023-01-12 00:00:00,104
9025,2023-01-12 01:00:00,105
9026,2023-01-12 02:00:00,101
9027,2023-01-12 03:00:00,100
9028,2023-01-12 04:00:00,101
9029,2023-01-12 05:00:00,102
9030,2023-01-12 06:00:00,104
9031,2023-01-12 07:00:00,113
9032,2023-01-12 08:00:00,122
9033,2023-01-12 09:00:00,134
9034,2023-01-12 10:00:00,134
9035,2023-01-12 11:00:00,120
9036,2023-01-12 12:00:00,120
9037,2023-01-12 13:00:00,118
9038,2023-01-12 14:00:00,125
9039,2023-01-12 15:00:00,124
9040,2023-01-12 16:00:00,119
9041,2023-01-12 17:00:00,120
9042,2023-01-12 18:00:00,116
9043,2023-01-12 19:00:00,111
9044,2023-01-12 20:00:00,126
9045,2023-01-12 21:00:00,108
9046,2023-01-12 22:00:00,102
9047,2023-01-12 23:00:00,105
9048,2023-01-13 00:00:00,102
9049,2023-01-13 01:00:00,101
9050,2023-01-13 02:00:00,101
9051,2023-01-13 03:00:00,102
9052,2023-01-13 04:00:00,100
9053,2023-01-13 05:00:00,103
9054,2023-01-13 06:00:00,106
9055,2023-01-13 07:00:00,121
9056,2023-01-13 08:00:00,117
9057,2023-01-13 09:00:00,129
9058,2023-01-13 10:00:00,130
9059,2023-01-13 11:00:00,129
9060,2023-01-13 12:00:00,121
9061,2023-01-13 13:00:00,124
9062,2023-01-13 14:00:00,124
9063,2023-01-13 15:00:00,123
9064,2023-01-13 16:00:00,125
9065,2023-01-13 17:00:00,116
9066,2023-01-13 18:00:00,113
9067,2023-01-13 19:00:00,113
9068,2023-01-13 20:00:00,111
9069,2023-01-13 21:00:00,108
9070,2023-01-13 22:00:00,108
9071,2023-01-13 23:00:00,105
9072,2023-01-14 00:00:00,105
9073,2023-01-14 01:00:00,100
9074,2023-01-14 02:00:00,102
9075,2023-01-14 03:00:00,102
9076,2023-01-14 04:00:00,101
9077,2023-01-14 05:00:00,101
9078,2023-01-14 06:00:00,104
9079,2023-01-14 07:00:00,112
9080,2023-01-14 08:00:00,111
9081,2023-01-14 09:00:00,120
9082,2023-01-14 10:00:00,121
9083,2023-01-14 11:00:00,113
9084,2023-01-14 12:00:00,125
9085,2023-01-14 13:00:00,111
9086,2023-01-14 14:00:00,116
9087,2023-01-14 15:00:00,114
9088,2023-01-14 16:00:00,114
9089,2023-01-14 17:00:00,114
9090,2023-01-14 18:00:00,106
